PLAYERID,NAME,FNAME,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL
1229,Swift,Robert,ROSWIFT,19850804,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1230,Smith,J.R.,JRSMITH,19851109,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1231,Wright,Dorell,DOWRIGH,19851202,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1232,West,Delonte,DEWEST_,19830726,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1233,Allen,Tony,TOALLEN,19820111,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1234,Martin,Kevin,KVMARTI,19830201,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1235,Udrih,Beno,BEUDRIH,19820705,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1236,Harrison,David,DAHARRI,19820815,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1237,Varejao,Anderson,ANVAREJ,19820815,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1238,Vroman,Jackson,JAVROMA,19820815,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1239,Ramos,Peter John,PERAMOS,19850513,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1240,Chalmers,Lionel,LICHALM,19801110,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1241,Smith,Donta,DOSMITH,19831127,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1242,Emmett,Andre,ANEMMET,19831127,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1243,Burks,Antonio,ANBURKS,19800225,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1244,Ivey,Royal,ROIVEY_,19800225,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1245,Duhon,Chris,CHDUHON,19820831,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1246,Miralles,Albert,,,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
1247,Reed,Justin,JUREED_,19820116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1248,Young,David,DAYOUNG,19810818,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1249,Sanikidze,Viktor,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1250,Ariza,Trevor,TRARIZA,19850630,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1251,Pickett,Tim,TIPICKE,19810418,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1252,Robinson,Bernard,BEROBIN,19801226,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1253,Sow,Pape,PASOW__,19811122,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1254,Minard,Ricky,RIMINAR,19820911,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
1255,Lishchuk,Sergei,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1256,Spanoulis,Vasilis,VASPANO,19820708,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1257,Drejer,Christian,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1258,Sato,Romain,ROSATO_,19810302,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1259,Freije,Matt,MAFREIJ,19811002,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1260,Paulding,Rickey,,,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
1261,Flores,Luis,LUFLORE,19810411,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1262,Douthit,Marcus,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1263,Karaulov,Sergei,,,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
1264,Stepp,Blake,,,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
1265,Wright,Rashad,RAWRIGH,19820317,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1266,Khryapa,Viktor,VIKHRYA,19820317,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1267,Mbenga,DJ,DIMBENG,19801230,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1268,Nocioni,Andres,ANNOCIO,19791130,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1269,Tabuse,Yuta,YUTABUS,19801005,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1271,Jenkins,Horace,HOJENKI,19741014,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1272,Edwards,John,JOEDWAR,19810731,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1273,Ross,Quinton,QUROSS_,19810430,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1274,Barrett,Andre,ANBARRE,19820221,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1275,Storey,Awvee,AWSTORE,19770418,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1276,Davis,Josh,JSDAVIS,19800810,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1277,Daniels,Erik,ERDANIE,19820401,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1278,Wilkins,Damien,DAWILKI,19800111,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1279,Kutluay,Ibrahim,IBKUTLU,19740701,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1280,Reiner,Jared,JAREINE,19800408,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1282,Thomas,Billy,BITHOMA,19751223,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1283,Bobbitt,Tony,TOBOBBI,19791022,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1284,May,Sean,SEMAY__,19840404,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1285,Butler,Jackie,JABUTLE,19850310,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1286,Jones,Mark,MAJONES,19750525,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1287,Thomas,James,JMTHOMA,19801122,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1288,Felton,Raymond,RAFELTO,19840626,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1289,Bogut,Andrew,ANBOGUT,19841128,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1290,Williams,Marvin,MRWILLI,19860619,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1291,Williams,Deron,DEWILLI,19840626,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1292,Frye,Channing,CHFRYE_,19830517,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1293,Granger,Danny,DAGRANG,19830420,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1294,Paul,Chris,CHPAUL_,19850506,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1295,Webster,Martell,MAWEBST,19861204,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1296,Diogu,Ike,IKDIOGU,19830911,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1297,Villanueva,Charlie,CHVILLA,19850824,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1298,Bynum,Andrew,ANBYNUM,19871027,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1299,Vazquez,Fran,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1300,Chambers,Tom,TOCHAMB,19590621,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1301,Nance,Larry,LANANCE,19590212,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1302,Dawkins,Darryl,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1304,Gadzuric,Dan,DAGADZU,19780202,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1305,Pietrus,Mickael,MIPIETR,19820207,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1306,Okur,Mehmet,MEOKUR_,19790526,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1307,Welsch,Jiri,JIWELSC,19800127,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1308,Fox,Rick,RIFOX__,19690724,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1309,Nash,Steve,STNASH_,19740207,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1310,Magloire,Jamaal,JAMAGLO,19780521,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1311,Najera,Eduardo,EDNAJER,19760711,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1312,Arroyo,Carlos,CAARROY,19790730,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1313,Barbosa,Leandrinho,LEBARBO,19821128,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1314,Olowokandi,Michael,MIOLOWO,19750403,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1315,Bell,Raja,RABELL_,19760919,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1316,Dalembert,Samuel,SADALEM,19810510,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1317,Mourning,Alonzo,ALMOURN,19700208,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1318,Anthony,Carmelo,CAANTHO,19840529,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1319,Bosh,Chris,CHBOSH_,19840324,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1320,Haslem,Udonis,UDHASLE,19800609,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1321,James,LeBron,LEJAMES,19841230,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1322,Hayes,Jarvis,JAHAYES,19810809,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1323,Hinrich,Kirk,KIHINRI,19810102,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1324,Howard,Josh,JOHOWAR,19800428,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1325,Kaman,Chris,CHKAMAN,19820428,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1326,Wade,Dwyane,DWWADE_,19820117,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1327,Okafor,Emeka,EMOKAFO,19820928,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1328,Howard,Dwight,DWHOWAR,19851208,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1329,Deng,Luol,LUDENG_,19850416,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1330,Harris,Devin,DVHARRI,19830227,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1331,Livingston,Shaun,SHLIVIN,19850911,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1332,Iguodala,Andre,ANIGUOD,19840128,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1333,Gordon,Ben,BEGORDO,19830404,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1334,Childress,Josh,JOCHILD,19830620,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1335,Araujo,Rafael,RAARAUJ,19800828,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1336,Webb,Spud,SPWEBB_,19630713,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1337,Chambers,Tom,TOCHAMB,19590621,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1339,Abdul-Jabbar,Kareem,KAABDUL,19470416,2,33,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1340,Mourning,Alonzo,ALMOURN,19700208,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1341,Korolev,Yaroslav,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1342,May,Sean,SEMAY__,19840404,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1343,McCants,Rashad,RAMCCAN,19840925,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1344,Wright,Antoine,ANWRIGH,19840206,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1345,Graham,Joey,JOGRAHA,19820611,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1346,Green,Gerald,GEGREEN,19860126,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1347,Warrick,Hakim,HAWARRI,19820708,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1348,Hodge,Julius,JUHODGE,19831118,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1349,Robinson,Nate,NAROBIN,19840531,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1350,Jack,Jarrett,JRJACK_,19831028,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1351,Garcia,Francisco,FRGARCI,19811231,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1352,Head,Luther,LUHEAD_,19821126,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1353,Petro,Johan,JOPETRO,19860127,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1354,Maxiell,Jason,JAMAXIE,19830218,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1355,Kleiza,Linas,LIKLEIZ,19850103,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1356,Mahinmi,Ian,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1357,Simien,Wayne,WASIMIE,19830309,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1358,Lee,David,DALEE__,19830429,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1359,Stoudamire,Salim,SASTOUD,19821011,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1360,Ewing,Daniel,DAEWING,19830326,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1361,Bass,Brandon,BRBASS_,19850430,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1362,Miles,CJ,CJMILES,19870318,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1363,Sanchez,Ricky,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1364,Ilyasova,Ersan,ERILYAS,19870515,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1365,Turiaf,Ronny,ROTURIA,19830113,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1366,Diener,Travis,TRDIENE,19820301,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1367,Wafer,Von,VOWAFER,19850721,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1368,Ellis,Monta,MOELLIS,19851026,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1369,Ukic,Roko,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1370,Taft,Chris,CHTAFT_,19850310,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1371,Ilic,Mile,MIILIC_,19840602,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1372,Williams,Louis,LOWILLI,19861027,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1373,Lorbek,Erazem,ERLORBE,19840101,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1374,Wright,Bracey,BRWRIGH,19840701,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1375,Gelabale,Mickael,MIGELAB,19830522,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1376,Blatche,Andray,ANBLATC,19860822,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1377,Gomes,Ryan,RYGOMES,19820901,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1378,Whaley,Robert,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1379,Hervelle,Axel,AXHERVE,19831205,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1380,Greene,Orien,ORGREEN,19820204,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1381,Thompson,Dijon,DITHOMP,19830223,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1382,Roberts,Lawrence,LAROBER,19821020,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1383,Johnson,Amir,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1384,Gortat,Marcin,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1385,Slokar,Uros,URSLOKA,19830514,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1386,Akyol,Cenk,CEAKYOL,19870101,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1387,Acker,Alex,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1388,Akindele,Deji,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1389,Anderson,Alan,ALANDER,19821016,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1390,Azubuike,Kelenna,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1391,Banks,Sean,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1392,Basden,Eddie,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1393,Bynum,Will,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1394,Conroy,Will,WICONRO,19500713,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1395,Gigli,Angelo,ANGIGLI,19830406,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1396,Gilchrist,John,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1397,Sonseca,Eduardo,EDHDZSO,19830621,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1398,Homan,Jared,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1399,Jones,Dwayne,DWJONES,19830609,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1400,Katelynas,Mindaugas,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1401,Majstorovic,Milan,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1402,Marshall,Rawle,RAMARSH,19820220,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1403,Morris,Randolph,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1404,Rivera,Filiberto,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1405,Roberson,Anthony,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1406,Taylor,Donell,DOTAYLO,19820726,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1407,Tischer,Lucas,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1408,Walsh,Matt,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1409,Williams,Jawad,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1410,Winston,Kennedy,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1411,Zisis,Nikos,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1412,Jasikevicius,Sarunas,SAJASIK,19760305,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1413,Macijauskas,Arvydas,ARMACIJ,19800119,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1414,Oberto,Fabricio,FAOBERT,19750321,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1416,Batista,Esteban,ESBATIS,19830902,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1417,Burleson,Kevin,KEBURLE,19790409,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1419,Powell,Josh,JOPOWEL,19830125,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1421,Singleton,James,JASINGL,19810720,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1423,Green,Devin,DEGREEN,19821025,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1424,Barron,Earl,EABARRO,19810814,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
1426,Price,Ronnie,ROPRICE,19830621,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1427,Owens,Andre,ANOWENS,19801031,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1429,Randolph,Shavlik,SHRANDO,19831104,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1430,Hayes,Chuck,CHHAYES,19830611,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1432,Sanders,Melvin,MESANDE,19810103,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1433,Felix,Noel,NOFELIX,19811004,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1434,DeBusschere,Dave,DADEBUS,19401016,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1437,Mikan,George,GEMIKAN,19240618,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1441,Graham,Stephen,STGRAHA,19820611,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
1505,Sanders,Tom,TOSANDE,19381108,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1506,Ramsey,Frank,FRRAMSE,19310713,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1507,Jones,K.C.,KCJONES,19320525,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1508,Lovellette,Clyde,CLLOVEL,19290907,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1509,Loscutoff,Jim,JILOSCU,19300204,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1510,Swartz,Dan,DASWART,19341223,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1511,Guarilia,Gene,GEGUARI,19370913,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1512,West,Jerry,JEWEST_,19380528,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
1515,Goodrich,Gail,GAGOODR,19430423,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1516,McMillan,Jim,JIMCMIL,19480311,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1517,Hairston,Harold,HAHAIRS,19420531,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1518,Robinson,Flynn,FLROBIN,19410428,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1519,Riley,Pat,PARILEY,19450331,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1520,Trapp,John,JOTRAPP,19451002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1521,Erickson,Keith,KEERICK,19440419,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1522,Ellis,Leroy,LEELLIS,19400310,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1523,Cleamons,Jim,JICLEAM,19490913,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1524,Lucas,Maurice,MALUCAS,19520218,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1526,Hollins,Lionel,LIHOLLI,19531019,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1527,Gross,Bob,BOGROSS,19530803,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1528,Steele,Larry,LASTEEL,19490505,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1529,Twardzik,Dave,DATWARD,19500920,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1530,Gilliam,Herm,HEGILLI,19640528,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1531,Davis,Johnny,JODAVIS,19551021,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1532,Neal,Lloyd,LLNEAL_,19501210,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1533,Jones,Robin,RBJONES,19540202,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1534,Walker,Wally,WAWALKE,19540718,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
