PLAYERID,NAME,FNAME,NAMECOMBINE,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL,ISIDDUPL
836,Cunningham,Billy,"Cunningham,Billy",BICUNNI,19430603,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
837,Bing,Dave,"Bing,Dave",DABING_,19431124,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
838,Walton,Bill,"Walton,Bill",BIWALTO,19521105,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
839,Malone,Moses,"Malone,Moses",MOMALON,19550323,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
840,Bird,Larry,"Bird,Larry",LABIRD_,19561207,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
841,Erving,Julius,"Erving,Julius",JUERVIN,19500222,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
842,Gervin,George,"Gervin,George",GEGERVI,19520427,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
843,Johnson,Magic,"Johnson,Magic",EAJOHNS,19590814,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
844,Thomas,Isiah,"Thomas,Isiah",ISTHOMA,19610430,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
845,McHale,Kevin,"McHale,Kevin",KEMCHAL,19571219,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
848,Parish,Robert,"Parish,Robert",ROPARIS,19530830,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
849,Worthy,James,"Worthy,James",JAWORTH,19610227,3,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
850,Wilkins,Dominique,"Wilkins,Dominique",DOWILKI,19600112,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
851,O'Neal,Shaquille,"O'Neal,Shaquille",SHONEAL,19720306,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
852,Malone,Karl,"Malone,Karl",KAMALON,19630724,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
853,Pippen,Scottie,"Pippen,Scottie",SCPIPPE,19650925,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
854,Miller,Reggie,"Miller,Reggie",REMILLE,19650824,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
856,Payton,Gary,"Payton,Gary",GAPAYTO,19680723,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
857,Hill,Grant,"Hill,Grant",GRHILL_,19721005,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
863,Hardaway,Penny,"Hardaway,Penny",ANHARDA,19710718,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
864,Drexler,Clyde,"Drexler,Clyde",CLDREXL,19620622,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
865,Unseld,Wes,"Unseld,Wes",WEUNSEL,19460314,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
900,Martin,Kenyon,"Martin,Kenyon",KEMARTI,19771230,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
901,Carter,Vince,"Carter,Vince",VICARTE,19770126,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
902,Magloire,Jamaal,"Magloire,Jamaal",JAMAGLO,19780521,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
903,Iverson,Allen,"Iverson,Allen",ALIVERS,19750607,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
904,Artest,Ron,"Artest,Ron",ROARTES,19791113,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
905,Davis,Baron,"Davis,Baron",BADAVIS,19790413,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
906,Redd,Michael,"Redd,Michael",MIREDD_,19790824,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
907,Wallace,Ben,"Wallace,Ben",BEWALLA,19740910,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
908,Kidd,Jason,"Kidd,Jason",JAKIDD_,19730323,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
909,McGrady,Tracy,"McGrady,Tracy",TRMCGRA,19790524,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
911,O'Neal,Jermaine,"O'Neal,Jermaine",JEONEAL,19781013,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
912,Pierce,Paul,"Pierce,Paul",PAPIERC,19771013,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
913,O'Neal,Shaquille,"O'Neal,Shaquille",SHONEAL,19720306,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
914,Duncan,Tim,"Duncan,Tim",TIDUNCA,19760425,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
915,Garnett,Kevin,"Garnett,Kevin",KEGARNE,19760519,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
916,Bryant,Kobe,"Bryant,Kobe",KOBRYAN,19780823,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
917,Francis,Steve,"Francis,Steve",STFRANC,19770221,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
918,Ming,Yao,"Ming,Yao",YAMING_,19800912,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
919,Cassell,Sam,"Cassell,Sam",SACASSE,19691118,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
920,Miller,Brad,"Miller,Brad",BRMILLE,19760412,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
921,Nowitzki,Dirk,"Nowitzki,Dirk",DINOWIT,19780619,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
923,Allen,Ray,"Allen,Ray",RAALLEN,19750720,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
924,Stojakovic,Peja,"Stojakovic,Peja",PRSTOJA,19770609,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
925,Kirilenko,Andrei,"Kirilenko,Andrei",ANKIRIL,19810218,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
928,Butler,Mitchell,"Butler,Mitchell",MIBUTLE,19701215,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
929,Arroyo,Carlos,"Arroyo,Carlos",CAARROY,19790730,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
930,Jefferson,Richard,"Jefferson,Richard",RIJEFFE,19800621,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
931,Murphy,Troy,"Murphy,Troy",TRMURPH,19800502,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
932,Hunter,Steven,"Hunter,Steven",STHUNTE,19811031,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
933,Haston,Kirk,"Haston,Kirk",KIHASTO,19790310,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
934,Bradley,Michael,"Bradley,Michael",MIBRADL,19790418,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
935,Collins,Jason,"Collins,Jason",JSCOLLI,19781202,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
936,Randolph,Zach,"Randolph,Zach",ZARANDO,19810716,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
937,Haywood,Brendan,"Haywood,Brendan",BRHAYWO,19791127,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
938,Forte,Joe,"Forte,Joe",JOFORTE,19810323,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
939,Sasser,Jeryl,"Sasser,Jeryl",JESASSE,19790213,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
940,Armstrong,Brandon,"Armstrong,Brandon",BRARMST,19800616,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
941,Lopez,Raul,"Lopez,Raul",RALOPEZ,19800415,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
942,Wallace,Gerald,"Wallace,Gerald",GEWALLA,19820723,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
943,Dalembert,Samuel,"Dalembert,Samuel",SADALEM,19810510,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
944,Tinsley,Jamaal,"Tinsley,Jamaal",JATINSL,19780228,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
945,Parker,Tony,"Parker,Tony",TOPARKE,19820517,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
946,Hassell,Trenton,"Hassell,Trenton",TRHASSE,19790304,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
947,Arenas,Gilbert,"Arenas,Gilbert",GIARENA,19820106,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
949,Solomon,Willie,"Solomon,Willie",WISOLOM,19780101,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
950,Morris,Terence,"Morris,Terence",TEMORRI,19790111,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
951,Scalabrine,Brian,"Scalabrine,Brian",BRSCALA,19780318,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
952,Trepagnier,Jeff,"Trepagnier,Jeff",JETREPA,19790711,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
953,Brown,Damone,"Brown,Damone",DABROWN,19790628,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
956,Watson,Earl,"Watson,Earl",EAWATSO,19790612,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
957,Brewer,Jamison,"Brewer,Jamison",JABREWE,19801119,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
958,Simmons,Bobby,"Simmons,Bobby",BOSIMMO,19800602,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
962,Woods,Loren,"Woods,Loren",LOWOODS,19780621,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
964,Fotsis,Antonis,"Fotsis,Antonis",ANFOTSI,19810401,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2008,FALSE,FALSE
966,Boumtje,Ruben,"Boumtje,Ruben",RUBOUMT,19780520,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
967,Ford,Alton,"Ford,Alton",ALFORD_,19810529,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
969,Collins,Jarron,"Collins,Jarron",JRCOLLI,19781202,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
970,Satterfield,Kenny,"Satterfield,Kenny",KESATTE,19810410,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
973,Jones,Alvin,"Jones,Alvin",ALJONES,19780909,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
975,Cornell,Peter,"Cornell,Peter",PECORNE,19760601,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
976,Gill,Eddie,"Gill,Eddie",EDGILL_,19780816,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
977,Bell,Charlie,"Bell,Charlie",CHBELL_,19790312,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
978,Crispin,Joe,"Crispin,Joe",JOCRISP,19790718,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
979,Evans,Maurice,"Evans,Maurice",MAEVANS,19781108,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
980,Varda,Ratko,"Varda,Ratko",RAVARDA,19790506,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
981,Rebraca,Zeljko,"Rebraca,Zeljko",ZEREBRA,19720409,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
982,Allen,Malik,"Allen,Malik",MAALLEN,19780627,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
984,James,Mike,"James,Mike",MIJAMES,19750623,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
985,Oliver,Dean,"Oliver,Dean",DEOLIVE,19781105,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
986,Torres,Oscar,"Torres,Oscar",OSTORRE,19761218,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
987,Brown,Tierre,"Brown,Tierre",TIBROWN,19790603,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
988,Richardson,Norm,"Richardson,Norm",NORICHA,19770724,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
989,Andersen,Chris,"Andersen,Chris",CHANDER,19780707,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
990,Bateer,Mengke,"Bateer,Mengke",MEBATEE,19751120,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
991,Ming,Yao,"Ming,Yao",YAMING_,19800912,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
992,Williams,Jay,"Williams,Jay",JYWILLI,19810910,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
993,Dunleavy,Mike,"Dunleavy,Mike",MKDUNLE,19800915,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
994,Gooden,Drew,"Gooden,Drew",DRGOODE,19810924,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
995,Tskitishvili,Nikoloz,"Tskitishvili,Nikoloz",NITSKIT,19830414,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
996,Wagner,Dajuan,"Wagner,Dajuan",DAWAGNE,19830204,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
997,Nene,,"Nene,",NEHILAR,19820913,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
998,Wilcox,Chris,"Wilcox,Chris",CHWILCO,19820803,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
999,Stoudemire,Amare,"Stoudemire,Amare",AMSTOUD,19821116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1000,Butler,Caron,"Butler,Caron",CABUTLE,19800313,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1001,Jeffries,Jared,"Jeffries,Jared",JAJEFFR,19811125,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1002,Ely,Melvin,"Ely,Melvin",MEELY__,19780502,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1003,Haislip,Marcus,"Haislip,Marcus",MAHAISL,19801222,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1004,Jones,Fred,"Jones,Fred",FRJONES,19790311,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1005,Nachbar,Bostjan,"Nachbar,Bostjan",BONACHB,19800703,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1006,Welsch,Jiri,"Welsch,Jiri",JIWELSC,19800127,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1007,Dixon,Juan,"Dixon,Juan",JUDIXON,19781009,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1008,Borchardt,Curtis,"Borchardt,Curtis",CUBORCH,19800913,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1009,Humphrey,Ryan,"Humphrey,Ryan",RYHUMPH,19790724,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1010,Rush,Kareem,"Rush,Kareem",KARUSH_,19801030,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1011,Woods,Qyntel,"Woods,Qyntel",QYWOODS,19810216,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1012,Jacobsen,Casey,"Jacobsen,Casey",CAJACOB,19810319,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1013,Prince,Tayshaun,"Prince,Tayshaun",TAPRINC,19800228,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1014,Krstic,Nenad,"Krstic,Nenad",NEKRSTI,19830725,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1015,Williams,Frank,"Williams,Frank",FRWILLI,19800225,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1016,Salmons,John,"Salmons,John",JOSALMO,19791212,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1017,Jefferies,Chris,"Jefferies,Chris",CHJEFFE,19800213,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1018,Dickau,Dan,"Dickau,Dan",DADICKA,19780916,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1019,Logan,Steve,"Logan,Steve",STLOGAN,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1020,Mason Jr.,Roger,"Mason Jr.,Roger",ROMASON,19800910,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1021,Archibald,Robert,"Archibald,Robert",ROARCHI,19800329,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1022,Yarbrough,Vincent,"Yarbrough,Vincent",VIYARBR,19810321,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1023,Gadzuric,Dan,"Gadzuric,Dan",DAGADZU,19780202,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1024,Boozer,Carlos,"Boozer,Carlos",CABOOZE,19811120,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1025,Vujanic,Milos,"Vujanic,Milos",MIVUJAN,19801113,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1026,Andersen,David,"Andersen,David",DAANDER,19800622,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1027,Maddox,Tito,"Maddox,Tito",TIMADDO,19810607,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1028,Grizzard,Rod,"Grizzard,Rod",ROGRIZZ,19800613,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1029,Navarro,Juan Carlos,"Navarro,Juan Carlos",JCNAVAR,19800613,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1030,Kasun,Mario,"Kasun,Mario",MAKASUN,19800405,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1031,Murray,Ronald,"Murray,Ronald",ROMURRA,19790729,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1032,Jennings,Jason,"Jennings,Jason",JAJENNI,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1033,Baxter,Lonny,"Baxter,Lonny",LOBAXTE,19790127,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1034,Clancy,Sam,"Clancy,Sam",SACLANC,19800504,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1035,Barnes,Matt,"Barnes,Matt",MABARNE,19800309,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1036,Sampson,Jamal,"Sampson,Jamal",JASAMPS,19830515,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1037,Owens,Chris,"Owens,Chris",CHOWENS,19790301,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1038,Fehse,Peter,"Fehse,Peter",PEFEHSE,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1039,Songaila,Darius,"Songaila,Darius",DASONGA,19780214,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1040,Kammerichs,Federico,"Kammerichs,Federico",FEKAMME,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1041,Taylor,Marcus,"Taylor,Marcus",MRTAYLO,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1042,Butler,Rasual,"Butler,Rasual",RABUTLE,19790523,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1043,Slay,Tamar,"Slay,Tamar",TASLAY_,19800402,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1044,Sekularac,Mladen,"Sekularac,Mladen",MLSEKUL,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1045,Scola,Luis,"Scola,Luis",LUSCOLA,19800430,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1046,Holcomb,Randy,"Holcomb,Randy",RAHOLCO,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1047,Edwards,Corsley,"Edwards,Corsley",COEDWAR,19790305,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1048,Griffith,Rashard,"Griffith,Rashard",RAGRIFF,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1049,Rentzias,Efthimios,"Rentzias,Efthimios",EFRENTZ,19760111,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1050,Giricek,Gordan,"Giricek,Gordan",GOGIRIC,19770620,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1051,Ginobili,Manu,"Ginobili,Manu",EMGINOB,19770728,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1059,Bremer,J.R.,"Bremer,J.R.",JRBREME,19800919,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1060,Savovic,Predrag,"Savovic,Predrag",PRSAVOV,19760521,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1061,Harrington,Lorinza,"Harrington,Lorinza",LOHARRI,19801002,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1062,Huffman,Nate,"Huffman,Nate",NAHUFFM,19750402,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1063,Pargo,Jannero,"Pargo,Jannero",JAPARGO,19790922,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1064,Trybanski,Cezary,"Trybanski,Cezary",CETRYBA,19790922,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1066,Recker,Luke,"Recker,Luke",LURECKE,19780617,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2003,FALSE,FALSE
1067,Okur,Mehmet,"Okur,Mehmet",MEOKUR_,19790526,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1068,Wilks,Mike,"Wilks,Mike",MIWILKS,19790507,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1069,Rucker,Guy,"Rucker,Guy",GURUCKE,19770727,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2003,FALSE,FALSE
1070,Sheppard,Nick,"Sheppard,Nick",NISHEPP,19760822,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2003,FALSE,FALSE
1071,Walker,Jermaine,"Walker,Jermaine",JEWALKE,19770405,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2003,FALSE,FALSE
1072,Burke,Pat,"Burke,Pat",PABURKE,19731214,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1073,Parker,Smush,"Parker,Smush",SMPARKE,19810601,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1074,Harrington,Adam,"Harrington,Adam",ADHARRI,19800705,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1075,Hawkins,Juaquin,"Hawkins,Juaquin",JUHAWKI,19730702,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1076,Evans,Reggie,"Evans,Reggie",REEVANS,19800518,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1077,Johnson,Ken,"Johnson,Ken",KNJOHNS,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1078,Lampley,Sean,"Lampley,Sean",SELAMPL,19790903,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1079,Batiste,Mike,"Batiste,Mike",MIBATIS,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
